,Unnamed: 0,file_id,Big_Band,Blues_Contemporary,Country_Traditional,Dance,Electronica,Experimental,Folk_International,Gospel,Grunge_Emo,Hip_Hop_Rap,Jazz_Classic,Metal_Alternative,Metal_Death,Metal_Heavy,Pop_Contemporary,Pop_Indie,Pop_Latin,Punk,Reggae,RnB_Soul,Rock_Alternative,Rock_College,Rock_Contemporary,Rock_Hard,Rock_Neo_Psychedelia,masd
13529,13529,dd8013ac4ffef1402bfb9637090d12e7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Pop_Contemporary', 'Rock_Hard', 'Dance']"
11828,11828,f5f13654baebb894f4e551be8a0e5ef7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
12672,12672,83f0d266fe250060f7d4c0b72f2561ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
2679,2679,b274d6b30ccb216475cbb9f509a17b61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
11589,11589,d3601a9b1eb56deffb15d5e0c05236b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
3355,3355,b798e9a987a3739f2a004a0f23721386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
8694,8694,ba94febfc5c5962c5ea77ddd36b3ee2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
1254,1254,4f5e1730ce1a2391e3e7c89529872277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
11712,11712,815ba3c155b2646472880a348453a1f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
8966,8966,73009194fffdd4643abee9610a767f57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
4194,4194,50583dae20cd583c1231c09a19ba141d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
13911,13911,bda6151244b7f481b9e276899f2650d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
8512,8512,eb068e296fa4f3efa94a0711259591f8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
17504,17504,c3937779ac0e48d1e305900b878aefe9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
5597,5597,a92911e74915b80c9c61f25d2657ca8c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
15501,15501,223269fb186ced10a2b1c2ee158645f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['RnB_Soul']
8369,8369,96751bca5cb06ce16b1f01c09264000d,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
5196,5196,7f362673a86d5c29e610f6b58c8ae463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Rock_Contemporary']"
12756,12756,fe5c8e4f6ef2ce287e036ec40b2a43cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
14845,14845,5648c38a920494aeab709916654feac3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
1714,1714,7fc20a5bb49e0207463bf339db1b841c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
9717,9717,a3149709e91cc6ede73aa0b458e0c9da,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Death']
2414,2414,a22d97abfd3e61cee451ed01405bbfd7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
17055,17055,d963d89f628e24a642c023a871bc117c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
3207,3207,ab5520ae34b661b7e4cdc40a232c249c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"['Rock_Contemporary', 'Rock_Hard', 'Metal_Heavy']"
2341,2341,45a1494357f35cc3f9127c65d2e014f3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Death']
4928,4928,0a7bc9f859743cfa66402c870fc2162f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
9036,9036,5bb15c03213481f3e1c6376ab8f2833d,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
9123,9123,b43c6aec489b2d09076298885c84e57b,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Experimental', 'Dance']"
13838,13838,bfe45c6127189c24d082ad1ff0e3dbf8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
15717,15717,2a4c2a04c9e0257720841e83e1051ae3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
977,977,06f510d228c51f4bdfdbff8c75d6faf7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
4429,4429,963bdc30c9cbd333fdfb3dba8661628f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Big_Band']
4696,4696,565cb00f754c7776bd06ff18163d2aac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
5335,5335,762ed7e152084d4f6eead82bc4f630dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
9573,9573,6961ac67dfb9d2e5bc6ed22df2d8741b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
12991,12991,2d4e0476019a250a0b97511f221c3917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
1260,1260,1f10d51570217f590b6bd33d83306f41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Country_Traditional']"
11816,11816,3ef1017529d66f2823762d734be67916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Pop_Contemporary', 'Rock_Alternative']"
14317,14317,d4cc9f4d25a3d211758c945ac20f8919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
3746,3746,f40b66a17a869d18faa58bb0ff2ceb3c,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
6189,6189,06020a43c80f1a11934fdb26e4b866e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
3879,3879,6fddb5daa2a0d3e4e8e6df99cba43dea,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
11838,11838,866abbd10703da57650a13d680ec0ceb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
6357,6357,2fa66f3aba1a4eb8f663b963007bc107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
13037,13037,d7d6f3363aa04ed4565b15de3d7ad732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
101,101,0c3b41b7af5dd872fe985e025abba1de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
6606,6606,62d90d6f37d16c31b0ddb136084de4c7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Big_Band']"
10821,10821,e850c978968a6af146c4dabeb69f8afa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
8334,8334,22f35d6bb807e4ddb8f3b15a4cf89cc9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Rock_Neo_Psychedelia']
935,935,c50b99e9047d6f8cf085c188c96b158b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
5202,5202,09ca8e9c1078ac3a08dd458592851eb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
1572,1572,ce939bc0292872e9f6eb76b3f788c178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
5001,5001,a614872578f9f49256cf28c5ed6081eb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
13781,13781,88127aa57e2d40434b260eae1270b197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
2678,2678,f4c43748937dac5d0a1febd67ff2f8d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
4272,4272,0fe9ee81f45ba47408305cfa7e6d8934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
14601,14601,c9f00659b843001c24c2bfaa6fdbd922,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Electronica']"
4800,4800,c121fd69202a3bc4ad40db2998d3e90d,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
10977,10977,fe807625484408922f0860d12de2c300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
14507,14507,532afd5375ac5519969fe7bfbbc84d74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
1934,1934,63182905f677b4cdc4a62ebf75f52a8e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
4529,4529,d9c5ce58b47e1d862c0b054af8e05cd6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Folk_International', 'Hip_Hop_Rap']"
4912,4912,7ab7b95230d9079a9235de19105a7556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Jazz_Classic', 'Jazz_Classic']"
5590,5590,182651154ff968cabecf1b0fe5e3057e,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
13149,13149,c7cbc50e1309477484ec89d6b6939069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Dance', 'Pop_Contemporary']"
3953,3953,ffccf02131d6d68dbad9486c8aa7f3fa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jazz_Classic']
16565,16565,ebadb8e10eee68dc0abfbc6638bf40ce,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Folk_International', 'Folk_International']"
9017,9017,f8cca5f8896a8c9978d0b6cace218f1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
7615,7615,6b6d88e2b38a8748c7c2c53c6382d086,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
9981,9981,0c3b7bf33cd3d67970ecfc06339bfc49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Rock_Contemporary', 'Rock_Contemporary']"
7439,7439,c5a98273eb0a7bae35a049ba922eb2fd,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Country_Traditional']"
17723,17723,a3b488f2b273a9a7dfc95aa9df3c1e90,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"['Country_Traditional', 'Country_Traditional', 'Rock_College', 'Gospel', 'Pop_Latin', 'Metal_Alternative', 'Rock_College']"
17703,17703,6a9f2a241ecf7e6fee2d7a9cc713e707,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
17071,17071,af9f384cf10c457c8680d2500ac7fe65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Dance', 'Gospel']"
662,662,206b5ef243a81d4279df6c8cbd331ae0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
12337,12337,271851d7a71d0ab46cb451882e625ba1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['Rock_Alternative', 'Country_Traditional', 'Reggae']"
15388,15388,cf67d8b5d3e4ce70a0cc708cda5d054a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
393,393,edb5df3f0c722a0315321d489849e512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
3064,3064,6d7c3138117f60c80dcfecbcfdd41d6b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
5219,5219,ec816b60052b1fd8bdc85c293fbf8f8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Pop_Indie']"
8359,8359,52cc161a9acb05895f5d6f9a552c7f7e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
6783,6783,4f2bea439f922b8489ef35b9f2bb7e59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
5851,5851,0a5ab1f26be756511a4b365be5a897c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
12304,12304,eef6f493bf45a174ac33130940d51775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
3135,3135,e9d97d40ed03918cbee51f4719de3d2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
16424,16424,e6a64b66509af2df5e6500d8e23c6ec8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Metal_Heavy']
14679,14679,f78636c3dd67ffe76682f45a992ec0db,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
7553,7553,847f1aaf58c042ac87a16d3d43c6bacb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
16187,16187,a486d3e3003849b89092af8794672d0a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Big_Band']
1517,1517,1b37d0b819b011673997021e591b3c5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
5391,5391,c4ca289cc042f2e8dfd5d9ac9f30b7c4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
15783,15783,024637443c94bbff41ccdc6f972dd5de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
14973,14973,239b4c9b563d1eaca7b96770e3fb11e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
9719,9719,0f0956819b537805cee5246999203ae8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gospel']
14170,14170,535ddc0ce52ce984ab1a783a4a398af6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
3082,3082,5940d433ffe4638b33c539851726fa18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
16989,16989,5988b41489e53b4bcae6feb4445f1744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
5740,5740,7c6c1eac12c9bc2bda71d4f98b9ee13c,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
14645,14645,6d13364a101dc63d4ce0fca9cbcb5034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
9043,9043,1fe97bec36f3d050b75e150483f302a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"['Pop_Latin', 'Pop_Contemporary']"
7524,7524,bccce4a4f1c05d41657937492b9296b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
14644,14644,db21e6a54ba8f6e6e6ad10a1881eedfb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Country_Traditional', 'Rock_Hard']"
10880,10880,8b69909059646adea441893d7f9c89f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Rock_Contemporary', 'Pop_Indie', 'Rock_Contemporary']"
17433,17433,d32dc770f78fb92418f9cc0717616e50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Blues_Contemporary']
5574,5574,0597bf18743a5aacfedc981eb58c9da9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Pop_Contemporary']"
1140,1140,fa6efb5dedc2449cfe84c718313163e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
795,795,b8e6c1e0628a2c7eeab24e15c60e1e03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
5265,5265,99beef2cdb3f100691d4a2e7e5b82ebd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['RnB_Soul']
14034,14034,8b8b78006877f0dc34326dddcdefbd1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"['Pop_Indie', 'Rock_Hard']"
3867,3867,34c68cbb0e68eb9d6de69299060b5f7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
1172,1172,b78bf2e8be937581434f510113abf05c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Pop_Indie', 'Pop_Indie']"
6559,6559,8555eb4baef17bc9ca56b349d6367bb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
87,87,17c5a10325be0d5c85665768f935c0fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
10534,10534,64b53e1dc28ac96bc4a860ada0021bb0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['RnB_Soul', 'RnB_Soul']"
17381,17381,cc792bf20efbed11634589a2dc296055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
15312,15312,eade60db7f2473444310e18bad255335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
2477,2477,df92ccb13914634fc7340423755241ee,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
9197,9197,a42d7c060e14f03144ead852a5be98a1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
10902,10902,26e1632c01fe3084101f92f3d1433526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
2311,2311,ec2076e8e749a10dfb794a70e8283da5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Hip_Hop_Rap', 'Rock_Contemporary']"
11183,11183,0eff516b582abda4754e86995154a32a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
702,702,c52c647f9b9ccb2c4677c6377bbc08b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
14792,14792,339c413de8195fbd613330123cbb4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
17646,17646,4824da2b258977e053479c5498ef9d54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Country_Traditional']"
2713,2713,53f2ca345bdf2a09316348534b289753,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Metal_Heavy']
14120,14120,ab3b1924d2914a74cab091896cddff43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"['Reggae', 'Pop_Indie']"
5262,5262,a8486e85d5a0fb30ae9330ede595aa45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Metal_Alternative', 'Metal_Alternative']"
17734,17734,db547090ff902a162e29648354539480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
16166,16166,06ce5849ecbbbd2eee75a4cce14bff55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
3655,3655,a24475ca7efdfccf9d003abece827b4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
2475,2475,b860959bfbf52436b3e5a97433732dae,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Grunge_Emo', 'Rock_Contemporary']"
5758,5758,91b6c390ce754adfd5d2d18adc5787ca,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Folk_International', 'Dance', 'Rock_Hard', 'Electronica']"
8026,8026,cb53f23b108a13068bc1fe1675978e08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
2723,2723,e4544852cab312782553ae8813249427,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Experimental', 'Jazz_Classic', 'Pop_Contemporary']"
11407,11407,60dc16dd16c74ce6589b049b34599e81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
16245,16245,8f06376bfc9efbfcb528bf049904b792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
7926,7926,57376f8dfc961fbcadc2ae21de693da0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
3901,3901,51f26fb65519dcb2232372285e369cee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
907,907,751ad892a484b0f3a9057a5d8a715384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jazz_Classic']
73,73,7faa40ee7fc5c06da8ec6a46cc00b610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
3245,3245,dbc9cbbfe20838bbfe042d67b01d12bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
3,3,eef0c7388297085799125ecd27f48038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
6623,6623,a16fc58e7edc4d9fde44e935ed5bbe1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,"['Pop_Indie', 'Rock_Contemporary', 'Pop_Contemporary']"
15700,15700,211bdcf9c5de8bf49b9757ab10fc02eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
8547,8547,043f89b6fc66796b2b729bcc11b65f93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
7435,7435,5f8bd645b6a5603966fa16a6b3f9a309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
15292,15292,603d4a4323bd3e2e26ce043361eea925,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Metal_Heavy']
9645,9645,6b4bb86f86b25edf25a76fe70ef93695,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Folk_International', 'Electronica']"
