,Unnamed: 0,file_id,Big_Band,Blues_Contemporary,Country_Traditional,Dance,Electronica,Experimental,Folk_International,Gospel,Grunge_Emo,Hip_Hop_Rap,Jazz_Classic,Metal_Alternative,Metal_Death,Metal_Heavy,Pop_Contemporary,Pop_Indie,Pop_Latin,Punk,Reggae,RnB_Soul,Rock_Alternative,Rock_College,Rock_Contemporary,Rock_Hard,Rock_Neo_Psychedelia,masd
16576,16576,6ff747aa698fb3da930eaae89bbfdb53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Rock_Alternative', 'Experimental']"
4948,4948,7333945c2a921b029dc72ead86689ff4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jazz_Classic']
14658,14658,865a1bb74478c8622b65107b9871fb13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Metal_Alternative', 'Rock_Alternative']"
5460,5460,fd068c4a864d342a75d8eda284493683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
16588,16588,3880c2e9bbdf83e03e2a82c2e742ce9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
6391,6391,3d943616830150eef48eb0f77a8628ee,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jazz_Classic']
9061,9061,19e37e00c9db816b72cfe98fd7024871,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Death']
1573,1573,b942476728817dfaf53ed61745214027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Pop_Contemporary']"
13308,13308,d1aa530b0d1c467e2c798b75cf87e363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Country_Traditional']"
11437,11437,7e8c6fcd7d7fed81faf84764f85ec068,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Pop_Contemporary', 'Electronica', 'Rock_College', 'Dance', 'Dance', 'Dance', 'Dance']"
6537,6537,1f18b4bf02d1f8013939d3e3353d81ea,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
174,174,c3829e30d858950f9d7a62fa885bc34c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Rock_Neo_Psychedelia']
2924,2924,7346d02ada347f80c9ea01160217c2df,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Grunge_Emo']
5233,5233,65a2b67955084f657010f407f30f46cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
5687,5687,e9ec4d28720a9c0126817b66a49b91ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Rock_Neo_Psychedelia']
1100,1100,0a54bd78d60edcc5bde327c7cca8c081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
2551,2551,60270729d532cc30b966b3ea808d522e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
7158,7158,9cb8c3f7862a497daf4da0b9aaeb3c82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
9413,9413,99b69869a6bd7fd426b10825a42e9149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
9738,9738,e191088c0312ba494e4b1f59ccf4ab04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
13814,13814,fa5bc48b42d58e60e20bd34da98cf085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
14334,14334,a294d41965bdf9804beead5093145f1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Pop_Contemporary']"
8320,8320,f3ad7442ec12ab71aba6cb762002951a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
3851,3851,9569c60970ff9debbcb005e644b9494f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
12835,12835,74b7c25ca74f95dcfd3693a183c893d6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Folk_International', 'Electronica']"
6264,6264,6d9610262815a618a93dc425f3c2ca9d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
8062,8062,dc99ba3a516679e8647e89e774293306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"['RnB_Soul', 'Pop_Contemporary', 'Dance']"
3797,3797,2289b84861c5fe48d66474f97db68b75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jazz_Classic']
5613,5613,67a53d49f62ae7a501cd4f01c3bfb085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Rock_Alternative', 'Rock_Alternative', 'Country_Traditional']"
11810,11810,efcc5f30aa186ba5a0a921b78f6c85fe,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
10667,10667,5b56d87836e8c45f57bffd811c74de5a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Rock_College', 'Dance', 'Pop_Contemporary']"
14418,14418,3f754bb18de281234f5889047b0415dc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Metal_Heavy']
14781,14781,6a1a8f4a71b2871ff84986321d147741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
10508,10508,5ce2a8221302d53cf28fddb6c07b305f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
2817,2817,542458f4b4882df63ed2552b7e3bf71d,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
15043,15043,a5e5a33feac47b7fc3d2fd01741c3976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Pop_Contemporary', 'Rock_Hard', 'Pop_Contemporary']"
9795,9795,6292a540a633a98270a1c053977526e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Pop_Contemporary']"
7008,7008,b87d3dc50525a09faa7aa82e08aa45d2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Metal_Heavy']
5496,5496,94eeee9c70fe939ea2dff23e141c43df,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"['Dance', 'Pop_Contemporary', 'Rock_Neo_Psychedelia']"
6546,6546,70e5d1e233e8141dbf5ce9a64ab5edf0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
10955,10955,e3fe9f621e6f55bafad6e535bec2c2b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Rock_Neo_Psychedelia']
11491,11491,8b86faa7bc628a8ddd445d4b865a588d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
7772,7772,334ec93e9bc5772a81bf0fd718d08647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
8706,8706,61214fe8cca12b7ed9a011ae863f2fd6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Gospel', 'Hip_Hop_Rap']"
6252,6252,9b50b29c8a4fc1fdcac4c58b6c66d2db,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
12075,12075,cdb9a5d05e6565ee9509cab7ffad59ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['RnB_Soul']
11422,11422,0329085c9f1b128ba9003c232d7670e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
5893,5893,c9d3310a1c490421486a3a0a3dace8a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
11677,11677,18ba93bce40f5eb62fe8d7afdf084437,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Electronica', 'Dance']"
2163,2163,d56706436718ab97bf369a52d966b74e,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
11475,11475,ab09034f0daa96586fd971fccb542a68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Country_Traditional']"
13518,13518,775d6b746680473ef1175d1ccf58979b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
34,34,e981e75a9a9bbdd8907ac7bac9872c49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
16856,16856,45733332b4a4c1f4de0fc3545845982a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
6438,6438,8e3a44cdb523ededf86bb5039e9907c4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
2160,2160,f68b5b5309d6c66c72d714f7f988d2c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
10770,10770,433f69c26a82138721330c05b81e47e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
8107,8107,f75d61937aa30fd9c38f3d4fb8bb5c52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
14420,14420,19574032fae9a9995618922bc525d592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
7640,7640,a041dbb484193f36e37966d78ff99f90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
1265,1265,c2db2803797491a19d4f31f8b5ec9259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Pop_Contemporary', 'Rock_Hard', 'Rock_Hard', 'Experimental']"
5340,5340,199d9b5b9c23e30d1415c7ff4d712217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
883,883,3de65b529db6b9ffdddb569a21de176e,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
4069,4069,721d7920c8a8ad9c470b6b76b67c9dc7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
15648,15648,15bd5024289bf591df29c65a66c8f7f1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gospel']
584,584,ee875e26202d5991a5ae674db25fdb1c,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Country_Traditional', 'Pop_Contemporary']"
9522,9522,367100a63b84ed95d24f15de07f18d49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
2146,2146,697e5ab8d5cf9b89d38c17e75fce8a42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
6733,6733,0ec5673ab8c8ed313a26561544d96dae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
15473,15473,c9e593169d16b0f484ee633a50514533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
10216,10216,d6df6cdf9fd50369fd8794187008ae93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
4477,4477,efe9654a64e17e143c757a3acb18ba63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Pop_Indie']"
2836,2836,3f4164d07b14d307afc0fe6480f86636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Big_Band']
12315,12315,72e37ec6be0ee1724f878c661df99039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
1756,1756,ece10bef842e8f76ddc0649b43708d20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Rock_Neo_Psychedelia']
10676,10676,ec4c09b034865cb8726964d9e80f2676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
10016,10016,5288f296f14723a0581957e288922888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
9232,9232,abdc42e517107c6824627d31ac729cdb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['RnB_Soul']
12174,12174,34cd7d6ace144b8948da22a650ab8aa1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
4250,4250,f7ea1abe85a84b6e9d058d5e2f5ccbb4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jazz_Classic']
6650,6650,656ae3110f26c30cda30d8a6472f7629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Pop_Indie']"
5713,5713,00eb755765e0981ab6b4f5dba3123208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
12833,12833,d6d8e683c19d34f2b776cdb0c52e874d,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Death']
1208,1208,705ef9450080f69895d5a3e20d589ced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
10956,10956,472bdac947bc00f86182f86ea03be921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
7731,7731,a5e195f26f3fed03705192e1dbf28b2c,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
13399,13399,e6cef7b9895e1df6284f827d31970d5c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Rock_College', 'Electronica']"
9734,9734,07307c7ed2b7168528c641190870c7e9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
30,30,6a1480a488e36bbc87a87234bffe6ecd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
16469,16469,c2ee0f7a01ee64c2b6cb08d6b7b7ce90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
8869,8869,12b71317420ccfff9f8d410416532482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Pop_Indie', 'Rock_Contemporary']"
1286,1286,7a0e1bd08f52c4c16b47ca6257ad3546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
17490,17490,2d3e6ceeadc841f7655e5cee1793baf9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
11236,11236,d42956dbe2a58cd550a2b6c2716c7f43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
688,688,462c250fb7e9e419ce296e08892fd88b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
611,611,dbdef360d65c725a726bcf16e82892fb,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
4645,4645,7ceb00c453095c3cc6472607ef3c16aa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Rock_College', 'Gospel', 'Country_Traditional']"
15557,15557,3444c6ef9bea03bafcad71a8cf237dbf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
15949,15949,c14acecf1224617c5f6ae5c3e06f1ed1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
2635,2635,931f2d5e344f3d0b8259ca11e078436f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
16247,16247,53e63fca58909c28f03814381a60cf9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
6466,6466,a3e00676a1771720bb34985dd1d624fb,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
14341,14341,0aea51553b5b3e3ce21f28c56df17235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
6685,6685,4b1a02d2c7c231d0b130045e6437758f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
7757,7757,b022f1d8bea4c8a4879d642faffa65dd,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Dance', 'Rock_College', 'Dance']"
489,489,d152eb5b01815df42ca87d762879616b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
4982,4982,80248f0c6442ea6d044583d341837bdb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Rock_Contemporary']"
12623,12623,6c8a0fe80bee2240e244a30e14f2dd65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Metal_Alternative', 'Metal_Alternative', 'Rock_Alternative']"
5649,5649,278b327d5ca6e1d0af2745f019c59e8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
5009,5009,914586fefea048472913332d6e947093,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Hip_Hop_Rap', 'Grunge_Emo']"
12346,12346,62efbffaaaf8c9de7bb3f2ebbd784530,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
7007,7007,9e34ad70f91c2bc5e1327a165eae648b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Jazz_Classic', 'Rock_Contemporary', 'Rock_Contemporary']"
8090,8090,b229ce5fe31f75fc943439391d921e76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
5182,5182,38fce88baa7b7ce74c3349f4e7a9d548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
9820,9820,aa8252882360ef802ccb1b27b483b47f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
8003,8003,b7206dfd4bf6ce2fd0b95ef5f3122109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
8378,8378,bac02c4ed9154fa2786e9977a4ceac4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
11413,11413,8d45c73ec99f34561ee2fc532d588f68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Rock_Hard']"
8263,8263,245c07ea114a98d60a5d79818b295856,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
5577,5577,e7789ddd40a582cd61ca13f98ec13631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Pop_Latin']"
12957,12957,36995d6c8f0aeaf93a59e6c6191741a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
522,522,ed29076f6fa0c28c217f897e533d8488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
9558,9558,8f51138b6d4369394a439f8ba41f1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
3547,3547,b7a5c585df27125b86d2e8a8d11d99e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
4538,4538,c1e00c1217d5a356d2bec3d41a571410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
17779,17779,d48626444ba6b78432df14fa8a152c69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jazz_Classic']
7650,7650,01fd2c93d1267abc21857d6a62996925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Big_Band']
13628,13628,aa7d042a040aa25cfe30df4ed615920b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
14326,14326,e37d9af27b1d11eacb3c2ed52daede25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
2739,2739,9e7464ff606b5244f93fc141459cfd02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
16158,16158,5363e7e296e56f6befa24135bfe1f5f5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Pop_Indie']"
16912,16912,d7cc9a664efafff2182fb5b9ed63dbce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
1174,1174,349a692802f4c7077630e96006392a40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
9644,9644,bbd9c7fa4665e2d8ab8afea58d270de6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
535,535,98f6c02dc97bccc3230454f46e35a417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Hip_Hop_Rap', 'Rock_Contemporary']"
15016,15016,fdd5016a50979b6d585a228ce66e7a64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Dance', 'Dance']"
5691,5691,6b005177074a78d8ec64e0e8e6546c51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
13419,13419,8aaf455fd16c2aa616e1f1631ea177c8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
10662,10662,f2eead338d1f8f39399e48c8893d9303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
7082,7082,10de84b47bf6054822986845e5879ec2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"['Metal_Heavy', 'Reggae']"
7127,7127,02cf5db9452b566004782053514e17fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
8664,8664,2156b8c94e676c570207121eb70f57c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Pop_Contemporary']"
4559,4559,7898e459c65137745dd3909d876cbd09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
15825,15825,35132ff1703350a33d0423b51cfad408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
6813,6813,ce08f34f21bc0b4b536491f1dcfe7d32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
14871,14871,3523302320c9ec20a7ff5d62314e965b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
596,596,365c6457fc919bbc7b2f9fc99c765565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
10643,10643,5dd3ecbb7854554cbc2c29eedff4de68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Big_Band', 'Pop_Contemporary']"
1668,1668,05c4b64efbada09e47a1c6e5a7ef6ef7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
14314,14314,047441508cf34fd24138f9fb64c41c1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
